GEO,Year,decile,Type,variable,value
Iran,92,4,Income,income from other household,3.252231639
Iran,92,5,Income,income from other household,3.244181802
Iran,92,6,Income,income from other household,2.829844645
Iran,92,7,Income,income from other household,2.931388423
Iran,92,8,Income,income from other household,2.622101492
Iran,92,9,Income,income from other household,2.393092139
Iran,92,10,Income,income from other household,3.111271251
Iran,93,1,Income,income from other household,5.679571592
Iran,93,2,Income,income from other household,4.730142841
Iran,93,3,Income,income from other household,4.326478034
Iran,93,4,Income,income from other household,3.796062717
Iran,93,5,Income,income from other household,2.976380404
Iran,93,6,Income,income from other household,3.134891714
Iran,93,7,Income,income from other household,3.012924511
Iran,93,8,Income,income from other household,3.273834937
Iran,93,9,Income,income from other household,2.305428941
Iran,93,10,Income,income from other household,3.485369516
Iran,94,1,Income,income from other household,6.299118339
Iran,94,2,Income,income from other household,6.292892195
Iran,94,3,Income,income from other household,4.995600983
Iran,94,4,Income,income from other household,4.203628403
Iran,94,5,Income,income from other household,4.26988362
Iran,94,6,Income,income from other household,3.53271975
Iran,94,7,Income,income from other household,3.10434093
Iran,94,8,Income,income from other household,3.108107393
Iran,94,9,Income,income from other household,2.793997676
Iran,94,10,Income,income from other household,3.406750481
Iran,95,1,Income,income from other household,6.693038125
Iran,95,2,Income,income from other household,6.425353399
Iran,95,3,Income,income from other household,5.850665253
Iran,95,4,Income,income from other household,4.356853099
Iran,95,5,Income,income from other household,4.169478654
Iran,95,6,Income,income from other household,3.724228649
Iran,95,7,Income,income from other household,3.613823164
Iran,95,8,Income,income from other household,3.272214344
Iran,95,9,Income,income from other household,3.27228779
Iran,95,10,Income,income from other household,3.160299908
Iran,96,1,Income,income from other household,7.089841368
Iran,96,2,Income,income from other household,5.727905761
Iran,96,3,Income,income from other household,5.780972457
Iran,96,4,Income,income from other household,4.439462746
Iran,96,5,Income,income from other household,4.493557818
Iran,96,6,Income,income from other household,3.596209245
Iran,96,7,Income,income from other household,3.686805103
Iran,96,8,Income,income from other household,3.825642799
Iran,96,9,Income,income from other household,2.399690223
Iran,96,10,Income,income from other household,3.31220075
Iran,87,1,Income,subsidy,0
Iran,87,2,Income,subsidy,0
Iran,87,3,Income,subsidy,0
Iran,87,4,Income,subsidy,0
Iran,87,5,Income,subsidy,0
Iran,87,6,Income,subsidy,0
Iran,87,7,Income,subsidy,0
Iran,87,8,Income,subsidy,0
Iran,87,9,Income,subsidy,0
Iran,87,10,Income,subsidy,0
Iran,88,1,Income,subsidy,0
Iran,88,2,Income,subsidy,0
Iran,88,3,Income,subsidy,0
Iran,88,4,Income,subsidy,0
Iran,88,5,Income,subsidy,0
Iran,88,6,Income,subsidy,0
Iran,88,7,Income,subsidy,0
Iran,88,8,Income,subsidy,0
Iran,88,9,Income,subsidy,0
Iran,88,10,Income,subsidy,0
Iran,89,1,Income,subsidy,0
Iran,89,2,Income,subsidy,0
Iran,89,3,Income,subsidy,0
Iran,89,4,Income,subsidy,0
Iran,89,5,Income,subsidy,0
Iran,89,6,Income,subsidy,0
Iran,89,7,Income,subsidy,0
Iran,89,8,Income,subsidy,0
Iran,89,9,Income,subsidy,0
Iran,89,10,Income,subsidy,0
Iran,90,1,Income,subsidy,40.12278976
Iran,90,2,Income,subsidy,32.50531456
Iran,90,3,Income,subsidy,29.54509016
Iran,90,4,Income,subsidy,26.01510321
Iran,90,5,Income,subsidy,24.54989938
Iran,90,6,Income,subsidy,21.72883664
Iran,90,7,Income,subsidy,20.53289211
Iran,90,8,Income,subsidy,18.76551579
Iran,90,9,Income,subsidy,15.76941567
Iran,90,10,Income,subsidy,12.17844067
Iran,91,1,Income,subsidy,46.49466688
Iran,91,2,Income,subsidy,36.19527391
Iran,91,3,Income,subsidy,32.69960813
Iran,91,4,Income,subsidy,29.25212059
Iran,91,5,Income,subsidy,27.1045988
Iran,91,6,Income,subsidy,24.48461102
Iran,91,7,Income,subsidy,22.48160171
Iran,91,8,Income,subsidy,19.53398897
Iran,91,9,Income,subsidy,17.13352858
Iran,91,10,Income,subsidy,13.27977208
Iran,92,1,Income,subsidy,44.85701028
Iran,92,2,Income,subsidy,33.01494772
Iran,92,3,Income,subsidy,28.96545866
Iran,92,4,Income,subsidy,26.02433008
Iran,92,5,Income,subsidy,23.34290729
Iran,92,6,Income,subsidy,21.41995962
Iran,92,7,Income,subsidy,18.88828152
Iran,92,8,Income,subsidy,17.39607303
Iran,92,9,Income,subsidy,14.88622747
Iran,92,10,Income,subsidy,11.19319784
Iran,93,1,Income,subsidy,39.01176506
Iran,93,2,Income,subsidy,26.39056221
Iran,93,3,Income,subsidy,23.11097959
Iran,93,4,Income,subsidy,19.73055009
Iran,93,5,Income,subsidy,17.1377943
Iran,93,6,Income,subsidy,15.39576197
Iran,93,7,Income,subsidy,14.08962719
Iran,93,8,Income,subsidy,12.49537259
Iran,93,9,Income,subsidy,10.26622405
Iran,93,10,Income,subsidy,7.662835154
Iran,94,1,Income,subsidy,36.30762406
Iran,94,2,Income,subsidy,23.2254784
Iran,94,3,Income,subsidy,19.69672764
Iran,94,4,Income,subsidy,17.40273006
Iran,94,5,Income,subsidy,15.61992646
Iran,94,6,Income,subsidy,13.21072101
Iran,94,7,Income,subsidy,11.90808675
Iran,94,8,Income,subsidy,10.93150754
Iran,94,9,Income,subsidy,8.726673809
Iran,94,10,Income,subsidy,5.865363772
Iran,95,1,Income,subsidy,34.06255382
Iran,95,2,Income,subsidy,22.67027777
Iran,95,3,Income,subsidy,19.23830909
Iran,95,4,Income,subsidy,15.23671939
Iran,95,5,Income,subsidy,13.95526723
Iran,95,6,Income,subsidy,12.10254071
Iran,95,7,Income,subsidy,10.50754246
Iran,95,8,Income,subsidy,8.748787859
Iran,95,9,Income,subsidy,7.523830093
Iran,95,10,Income,subsidy,4.787432455
Iran,96,1,Income,subsidy,31.84698471
Iran,96,2,Income,subsidy,20.12178495
Iran,96,3,Income,subsidy,16.69975822
Iran,96,4,Income,subsidy,13.76911194
Iran,96,5,Income,subsidy,11.94364026
Iran,96,6,Income,subsidy,10.4941245
Iran,96,7,Income,subsidy,10.57793657
Iran,96,8,Income,subsidy,7.330666492
Iran,96,9,Income,subsidy,5.765628469
Iran,96,10,Income,subsidy,3.601135561
