"","ProvinceCode","HHID","indiv.no","relationship","sex","age","nationality","residence.state","student","literate","edu.code","marrital.state","curr.job.year","curr.job.month","job.year","job.month","second.job.code","second.job.status","prev.job.code","prev.job.status","leaving.reason","not.ready.working","week.status","preference.type","preference.sec","weight","IW15_Yearly","activity.state","quarter","ProvinceName","Region","job.field","second.job.position","second.job.field","prev.job.position","prev.job.field","Year","ID"
"95",30,"9430101447",2,"Spouse","Female",36,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,144.8045,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301014472"
"96",30,"9430101447",3,"Child","Female",10,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,144.8045,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301014473"
"97",30,"9430101447",4,"Child","Male",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.30325,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301014474"
"98",30,"9430101448",1,"Head","Male",29,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",3,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.45425,NA,"Employed",2,"Alborz","Urban","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1394,"139494301014481"
"99",30,"9430101448",2,"Spouse","Female",24,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.8045,NA,"Employed",2,"Alborz","Urban","Personal Services",NA,NA,NA,NA,1394,"139494301014482"
"100",30,"9430101448",3,"Child","Female",2,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.333,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301014483"
"101",30,"9430101449",1,"Head","Male",47,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",22,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.45425,NA,"Employed",1,"Alborz","Urban","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1394,"139494301014491"
"102",30,"9430101449",2,"Spouse","Female",44,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,144.8045,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301014492"
"103",30,"9430101450",1,"Head","Male",30,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",0,3,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.45425,NA,"Employed",1,"Alborz","Urban","Vehicle Drivers",NA,NA,NA,NA,1394,"139494301014501"
"104",30,"9430101450",2,"Spouse","Female",23,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,144.8045,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301014502"
"105",30,"9430101450",3,"Child","Male",3,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.30325,NA,NA,1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301014503"
"106",30,"9430101451",1,"Head","Male",38,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",11,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.45425,NA,"Employed",1,"Alborz","Urban","Metal, Machinery and Related Trades",NA,NA,NA,NA,1394,"139494301014511"
"107",30,"9430101451",2,"Spouse","Female",32,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,144.8045,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301014512"
"108",30,"9430101451",3,"Child","Female",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.333,NA,NA,1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301014513"
"109",30,"9430201948",1,"Head","Male",18,"Afghan","In-Iran",FALSE,TRUE,"Primary","Married",2,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",2,"Alborz","Rural","Market-oriented Skilled Agricultural",NA,NA,NA,NA,1394,"139494302019481"
"110",30,"9430201948",2,"Spouse","Female",18,"Afghan","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302019482"
"111",30,"9430201949",1,"Head","Male",45,"Afghan","In-Iran",FALSE,FALSE,NA,"Married",25,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",1,"Alborz","Rural","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1394,"139494302019491"
"112",30,"9430201949",2,"Spouse","Female",29,"Afghan","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302019492"
"113",30,"9430201949",3,"Child","Male",11,"Afghan","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,70.60925,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302019493"
"114",30,"9430201949",4,"Child","Male",8,"Afghan","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.82775,NA,NA,1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302019494"
"115",30,"9430201949",5,"Child","Male",6,"Afghan","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.82775,NA,NA,1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302019495"
"116",30,"9430201949",6,"Child","Male",3,"Afghan","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.82775,NA,NA,1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302019496"
"117",30,"9430201949",7,"Child","Female",0,"Afghan","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1185,NA,NA,1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302019497"
"118",30,"9430201950",1,"Head","Male",32,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",10,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",1,"Alborz","Rural","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1394,"139494302019501"
"119",30,"9430201950",2,"Spouse","Female",31,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302019502"
"120",30,"9430201950",3,"Child","Male",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.82775,NA,NA,1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302019503"
"121",30,"9430201950",4,"Child","Female",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1185,NA,NA,1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302019504"
"122",30,"9430201951",1,"Head","Male",32,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",7,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",1,"Alborz","Rural","Metal, Machinery and Related Trades",NA,NA,NA,NA,1394,"139494302019511"
"123",30,"9430201951",2,"Spouse","Female",26,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302019512"
"124",30,"9430201951",3,"Child","Female",6,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1185,NA,NA,1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302019513"
"125",30,"9430201951",4,"Child","Male",0,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.82775,NA,NA,1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302019514"
"126",30,"9430202034",1,"Head","Female",53,"Iran","In-Iran",FALSE,TRUE,"Middle","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020341"
"127",30,"9430202034",2,"Child","Male",27,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Industry",70.60925,NA,"Unemployed",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020342"
"128",30,"9430202034",3,"Child","Male",20,"Iran","In-Iran",TRUE,TRUE,"College","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,70.60925,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020343"
"129",30,"9430202035",1,"Head","Male",61,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",30,0,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",4,"Alborz","Rural","Market-oriented Skilled Agricultural",NA,NA,NA,NA,1394,"139494302020351"
"130",30,"9430202035",2,"Spouse","Female",61,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020352"
"131",30,"9430202036",1,"Head","Male",84,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,53.183,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020361"
"132",30,"9430202036",2,"Spouse","Female",68,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,57.80725,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020362"
"133",30,"9430202037",1,"Head","Male",39,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",10,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",3,"Alborz","Rural","Market-oriented Skilled Agricultural",NA,NA,NA,NA,1394,"139494302020371"
"134",30,"9430202037",2,"Spouse","Female",29,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020372"
"135",30,"9430202037",3,"Child","Male",10,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,70.60925,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020373"
"136",30,"9430202037",4,"Child","Male",7,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.82775,NA,NA,3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020374"
"137",30,"9430202038",1,"Head","Male",53,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",5,0,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",3,"Alborz","Rural","Sales",NA,NA,NA,NA,1394,"139494302020381"
"138",30,"9430202038",2,"Spouse","Female",51,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020382"
"139",30,"9430202038",3,"Child","Male",12,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,70.60925,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020383"
"140",30,"9430202039",1,"Head","Male",35,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",10,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",3,"Alborz","Rural","Market-oriented Skilled Agricultural",NA,NA,NA,NA,1394,"139494302020391"
"141",30,"9430202039",2,"Spouse","Female",31,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020392"
"142",30,"9430202039",3,"Child","Male",10,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,70.60925,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020393"
"143",30,"9430202039",4,"Child","Female",13,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,68.76375,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020394"
"144",30,"9430202046",1,"Head","Male",84,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,53.183,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020461"
"145",30,"9430202046",2,"Spouse","Female",59,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020462"
"146",30,"9430202047",1,"Head","Male",46,"Iran","In-Iran",FALSE,FALSE,NA,"Married",20,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",2,"Alborz","Rural","Market-oriented Skilled Agricultural",NA,NA,NA,NA,1394,"139494302020471"
"147",30,"9430202047",2,"Spouse","Female",46,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020472"
"148",30,"9430202047",3,"Child","Female",17,"Iran","In-Iran",TRUE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,68.76375,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020473"
"149",30,"9430202048",1,"Head","Male",43,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",30,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",2,"Alborz","Rural","Market-oriented Skilled Agricultural",NA,NA,NA,NA,1394,"139494302020481"
"150",30,"9430202048",2,"Spouse","Female",35,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020482"
"151",30,"9430202048",3,"Child","Male",14,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,70.60925,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020483"
"152",30,"9430202048",4,"Child","Female",7,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1185,NA,NA,2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020484"
"153",30,"9430202048",5,"Parent","Female",65,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,57.80725,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020485"
"154",30,"9430202049",1,"Head","Male",46,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",10,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",1,"Alborz","Rural","Vehicle Drivers",NA,NA,NA,NA,1394,"139494302020491"
"155",30,"9430202049",2,"Spouse","Female",27,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020492"
"156",30,"9430202049",3,"Child","Female",10,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,68.76375,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020493"
"157",30,"9430202049",4,"Child","Female",1,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1185,NA,NA,1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020494"
"158",30,"9430202049",5,"Parent","Female",77,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,57.80725,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020495"
"159",30,"9430202050",1,"Head","Male",76,"Iran","In-Iran",FALSE,FALSE,NA,"Married",40,0,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.183,NA,"Employed",1,"Alborz","Rural","Market-oriented Skilled Agricultural",NA,NA,NA,NA,1394,"139494302020501"
"160",30,"9430202050",2,"Spouse","Female",66,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,57.80725,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020502"
"161",30,"9430202051",1,"Head","Male",59,"Iran","In-Iran",FALSE,FALSE,NA,"Married",40,0,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",1,"Alborz","Rural","Market-oriented Skilled Agricultural",NA,NA,NA,NA,1394,"139494302020511"
"162",30,"9430202051",2,"Spouse","Female",57,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,68.76375,NA,"Inactive",1,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302020512"
"163",30,"9430202051",3,"Child","Male",24,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.60925,NA,"Employed",1,"Alborz","Rural","Market-oriented Skilled Agricultural",NA,NA,NA,NA,1394,"139494302020513"
"164",30,"9430202134",1,"Head","Male",54,"Afghan","In-Iran",FALSE,FALSE,NA,"Married",18,0,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4085,NA,"Employed",4,"Alborz","Rural","Market-oriented Skilled Agricultural",NA,NA,NA,NA,1394,"139494302021341"
"165",30,"9430202134",2,"Spouse","Female",53,"Afghan","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,40.3265,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021342"
"166",30,"9430202134",3,"Child","Male",23,"Afghan","In-Iran",FALSE,TRUE,"Middle","Bachelor",4,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4085,NA,"Employed",4,"Alborz","Rural","Market-oriented Skilled Agricultural",NA,NA,NA,NA,1394,"139494302021343"
"167",30,"9430202134",4,"Child","Male",16,"Afghan","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,41.4085,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021344"
"168",30,"9430202134",5,"Child","Male",18,"Afghan","In-Iran",FALSE,TRUE,"Middle","Bachelor",2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4085,NA,"Employed",4,"Alborz","Rural","Market-oriented Skilled Agricultural",NA,NA,NA,NA,1394,"139494302021345"
"169",30,"9430202135",1,"Head","Male",50,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",15,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4085,NA,"Employed",4,"Alborz","Rural","Market-oriented Skilled Agricultural",NA,NA,NA,NA,1394,"139494302021351"
"170",30,"9430202135",2,"Spouse","Female",42,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,40.3265,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021352"
"171",30,"9430202135",3,"Child","Female",17,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,40.3265,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021353"
"172",30,"9430202135",4,"Child","Male",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.70975,NA,NA,4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021354"
"173",30,"9430202135",5,"Child","Female",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.46675,NA,NA,4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021355"
"174",30,"9430202136",1,"Head","Male",62,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,41.4085,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021361"
"175",30,"9430202136",2,"Spouse","Female",53,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,40.3265,NA,"Inactive",4,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021362"
"176",30,"9430202137",1,"Head","Male",41,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",2,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4085,NA,"Employed",3,"Alborz","Rural","Vehicle Drivers",NA,NA,NA,NA,1394,"139494302021371"
"177",30,"9430202137",2,"Spouse","Female",38,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,40.3265,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021372"
"178",30,"9430202137",3,"Child","Female",7,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.46675,NA,NA,3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021373"
"179",30,"9430202137",4,"Child","Female",5,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.46675,NA,NA,3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021374"
"180",30,"9430202138",1,"Head","Male",46,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",20,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4085,NA,"Employed",3,"Alborz","Rural","Drivers and Mobile Plant",NA,NA,NA,NA,1394,"139494302021381"
"181",30,"9430202138",2,"Spouse","Female",41,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,40.3265,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021382"
"182",30,"9430202138",3,"Child","Male",15,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,41.4085,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021383"
"183",30,"9430202139",1,"Head","Female",81,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,33.901,NA,"Inactive",3,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021391"
"184",30,"9430202146",1,"Head","Male",58,"Iran","In-Iran",FALSE,TRUE,"Others","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,41.4085,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021461"
"185",30,"9430202146",2,"Spouse","Female",49,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,40.3265,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021462"
"186",30,"9430202147",1,"Head","Male",43,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",20,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4085,NA,"Employed",2,"Alborz","Rural","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1394,"139494302021471"
"187",30,"9430202147",2,"Spouse","Female",43,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,40.3265,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021472"
"188",30,"9430202147",3,"Child","Male",12,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,41.4085,NA,"Inactive",2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021473"
"189",30,"9430202147",4,"Child","Female",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.46675,NA,NA,2,"Alborz","Rural",NA,NA,NA,NA,NA,1394,"139494302021474"
